setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_corpus,corpus_sha
knob1_hnsw_ef32,short,5abe91895542993f32c2a168,hard,comparison,Did the Sandy and Beaver Canal remain operational until a later date than the Los Angeles Aqueduct?,no,36497 51576,51576 36497 45846 65171 44866,No,,1,784,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ab3ede755429976abd1bcf4,hard,bridge,Who directed the 1940 film in which John Arledge appeared?,John Ford,30375 58265,30375 59393 14842 12022 47349,Robert Z. Leonard,,1,719,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5adfec5f55429942ec259b8d,hard,comparison,Are Mirpur University of Science and Technology and University of Debrecen both Universities located outside of the United States?,yes,40363 62610,40363 39218 7750 48104 62637,[1],,1,704,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ac2660d55429951e9e685a1,hard,bridge,"which American actress, singer, and songwriter too the tour of I Stand tour",Idina Kim Menzel,27306 27577,27306 7845 60506 27577 11093,Idina Menzel,,1,706,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ab6a3a3554299710c8d1f0d,hard,bridge,Grounded Vindaloop is an episode from an animated television series that had this many episodes in its eighteenth season?,ten episodes,24457 54168,24457 54168 16330 12772 6370,254,,1,1018,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a75eda35542994ccc918661,hard,bridge,How many consecutive years had the Serie A been comprised of 18 teams when Hernan Crespo got injured?,15th consecutive,1380 1384,1384 25940 1681 31629 52448,15,,1,788,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5abb8ebe5542993f40c73b2d,hard,bridge,What British made dance competition television series franchise did Claudia Albertario appear on?,"""Dancing on Ice"" around the world",13774 15678,13774 15678 55529 15687 36189,Dancing on Ice,,1,800,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a8318955542990548d0b177,hard,bridge,How many Grammy awards were won by an album named after the Joni Mitchell song from Love Actually?,two Grammy awards,10142 10143,10142 10143 35938 38073 32302,Two,,1,1281,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a81cb2c5542990a1d231ec4,hard,bridge,"What award does Crystal Palace F.C. present, first won by John McCormick and most recently by Wilfried Zaha?",Player of the Year,15169 64986,15169 64986 46124 16073 30243,The Crystal Palace Football Club Player of the Year,,1,708,9,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a8ec7cc5542995a26add518,hard,comparison,"Which was published more frequently, Popular Science or Girlfriends?",Girlfriends,23477 47049,47049 47050 23477 41459 6920,Popular Science,,1,758,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5abd9c2355429924427fd06c,hard,bridge,"In what year did the actor who starred in the TV Land original series ""The Soul Man"" host the Black Movie Awards?",2005,9415 12263,59591 30644 28711 42857 13881,"There is no information about the actor who starred in ""The Soul Man"" hosting the Black Movie Awards.",,1,839,21,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5adeab4555429975fa854f5f,hard,bridge,The Robey-Peters Gun-Carrier was built at a commuter village with at population of what at the 2001 census?,"4,530",10246 49942,49942 4743 52939 24401 42659,Not available,,1,671,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a82360055429903bc27ba46,hard,bridge,"This American is best known for his work on such Disney animated films as ""Beauty and the Beast"" and a 1996 American animated musical drama film whose plot centers on who?",Quasimodo,32912 58443,8386 8547 8390 53955 58694,Elton John,,1,1067,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5abacac45542996cc5e49e94,hard,bridge,In what part of England is John Folwes' country house located?,"West Dorset, South West England.",8557 30542,6824 66079 8557 42652 3599,West Dorset,,1,720,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5adf24155542992d7e9f92af,hard,bridge,Richard Münch portrayed the German general who served in what capacity during WWII in the 1970 movie Patton?,Oberkommando der Wehrmacht,4753 49367,49367 23015 58608 22915 29853,General Erich Marcks,,1,625,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a825da055429954d2e2eb17,hard,bridge,Which style is the building located on the East Side of Midtown Manhattan that Robert Von Ancken appraised?,Art Deco-style skyscraper,13438 49902,49902 39510 13438 25691 44323,Art Deco,,1,781,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ae4f3c455429960a22e0221,hard,bridge,What is the are of the university at which Dick Biddle served as head football coach?,575 acres (2.08 km²),14084 17022,17022 62611 62623 21293 37732,Newark,,1,809,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a855ca15542992a431d1b12,hard,bridge,The Chinese actress also known as Crystal Liu stars in Night Peacock with which three other actresses?,"Liu Ye, Yu Shaoqun and Leon Lai",36116 42914,42914 36116 36888 15174 36114,"Liu Ye, Yu Shaoqun, and Leon Lai",,1,733,14,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ab23d8a55429970612095c9,hard,bridge,Which City in the Miami metropolitan area is home to the Primetime Race Group?,"Hollywood, Florida",26483 47374,47374 39567 54477 12764 59313,Hollywood,,1,697,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a74106b55429979e288289e,hard,bridge,Where is the company that Sachin Warrier worked for as a software engineer headquartered?,Mumbai,51093 56691,51093 51089 28084 6267 51090,Kochi,,1,803,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a792f3e554299029c4b5f20,hard,bridge,What was the name of a land where Maria Anna of Spain's husband was king?,Hungary,20795 38045,38045 38044 46265 5560 20748,Holy Roman Empire,,1,622,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ab42d6055429942dd415eb0,hard,bridge,Who was the team president of the 2012 Cleveland Browns?,Mike Holmgren,1977 40011,1977 1785 40011 1880 2479,Mike Holmgren,,1,1078,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ae5fa38554299546bf82ff1,hard,bridge,Who directed the 2014 American biographical survival drama film which Laura Elizabeth Dern was nominated for the Academy Award for Best Supporting Actress in,Jean-Marc Vallée,33944 64927,33944 64927 62302 34763 55767,Jean-Marc Vallée,,1,815,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ade007e5542997545bbbdf4,hard,bridge,The Very Best of Ugly Kid Joe: As Ugly as It Gets includes a cover of which Black Sabbath song from their 1970 debut?,N.I.B.,41603 59877,59877 57432 6756 41603 9432,"""N.I.B.""",,1,812,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ac4e13f554299076e296e2d,hard,bridge,"which German philosopher wrote ""The opera ""Lulu""",Theodor W. Adorno,36982 60100,36982 34357 32005 49394 30332,Alban Berg,,1,816,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ab5dcb95542992aa134a3b3,hard,comparison,Are Toshi and Warrel Dane both in the band Sanctuary?,no,61168 64123,64123 51523 61168 47224 42410,No,,1,767,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a8d42c95542994ba4e3dc43,hard,bridge,Dr. Saleha Mahmood Abedin's daughter was born in what year ?,1976,26990 28068,28068 26990 5772 51256 27950,1976,,1,824,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ab70f79554299110f219aa9,hard,bridge,What is the nationality of this company that services MS Moby Dada?,Danish,15424 37227,37227 37230 37229 37228 42953,DFDS Seaways,,1,700,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ae7b001554299540e5a5645,hard,bridge,"Brandy was handpicked by a producer that herself had been recognized by the ""Guinness World Records"" for what?",most awarded female act of all-time,10322 64842,64842 38073 29515 49524 21827,There is no passage about Brandy.,,1,1124,8,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a8ac0595542992d82986f6c,hard,bridge,"Which minor role did this New Zealand storyboard artist play in the film ""King Kong"" who will direct the film based on the novel by Philip Reeve?",Gondorian soldier,13312 40918,46078 13312 33060 32827 31544,Soldier in Truck,,1,933,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a7cfb2755429907fabef084,hard,bridge,What year did the director of The Quiet American die?,1993,31165 59277,59277 59278 59276 23030 16392,No information,,1,703,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a802e135542992bc0c4a6c7,hard,bridge,Blue Dwarf is what type of online text-based role-playing game?,play-by-post role-playing game,9647 46729,9647 44333 46729 20072 5214,An online text-based role-playing game,,1,593,7,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ae47dd95542995ad6573d57,hard,bridge,Who was the boyfriend of Thelma Lou in the series with Jim Nabors?,Barney Fife,8866 30048,60078 8866 23829 30048 23805,Barney Fife,,1,529,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a7c68575542996dd594b91c,hard,bridge,What was the sequel of the game that e was published by U.S. Gold in 1992?,Fade to Black,20379 21208,62028 55535 56770 24835 47102,Hacker,,1,919,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a8e07185542995085b37389,hard,bridge,Private Music signed the drummer who was part of which English group?,Beatles,47506 49545,47506 49545 43776 4424 30394,Led Zeppelin,,1,800,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ae4f2595542990ba0bbb1a8,hard,bridge,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?","June 22, 1953",15338 16532,42999 44138 11943 15338 38073,None,,1,941,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ae72e5d5542991e8301cba8,hard,bridge,What position did the winner of the MVP in Pool C of the 2017 WBC play?,third baseman,2660 37818,2660 31226 10888 32971 55133,Batting,,1,915,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a8a48ee55429930ff3c0d66,hard,bridge,Kadeem Jack is a player in a league that started with how many teams?,eight,31781 41622,42017 15539 42020 31894 43439,None,,1,863,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ab7f3285542992aa3b8c88f,hard,bridge,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,the Haitian Revolution,56068 61205,56068 61205 23362 51584 34721,Haitian Revolution,,1,655,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a77a65b5542992a6e59df57,hard,bridge,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?","September 8, 2017",15261 53688,53688 15261 18176 52263 40241,Current Mood,,1,555,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ade1f1c55429939a52fe82d,hard,bridge,"Len Wiseman directed ""Live Free or Die Hard"" which is the 4 installment in the Die Hard film franchise base on what character?",John McClane,34323 36129,36129 34323 17066 17063 17065,John McClane,,1,745,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a86b13f55429960ec39b6c3,hard,bridge,Where was the second World Junior Ice Hockey Championship in which Miroslav Přerost coached the men's national junior ice hockey team hosted?,"Ufa, Russia",2169 40359,40359 2546 1844 2169 43494,2012,,1,789,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ab56f3e5542992aa134a317,hard,comparison,"Which genus of flowering plant is found in an environment further south, Crocosmia or Cimicifuga?",Crocosmia,13532 15078,15078 13532 15080 15079 11282,Cimicifuga,,1,513,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a8126265542995ce29dcbc9,hard,bridge,Which South African anti-apartheid archbishop was part of the actions against the ruling National Party government?,Desmond Mpilo Tutu,16846 28115,16846 42283 42071 28115 54114,Desmond Tutu,,1,764,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a7349125542994cef4bc505,hard,bridge,Baadshah is an Indian action comedy film that was inspired by what Hong Kong action movie starring Jackie Chan and Richard Norton?,Mr. Nice Guy,7440 41129,7440 41129 13624 58493 30442,Mr. Nice Guy,,1,662,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a8b99a45542997f31a41d7f,hard,bridge,Who played the female lead in a 2007 Indian Telugu film that was an unofficial copy of a remake of Lina Wertmuller's 1974 film?,Neha Sharma,13125 56145,63341 48354 12459 13125 18910,Neha Sharma,,1,874,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ae26197554299495565da51,hard,bridge,"American singer-songwriter, Taylor Swift, self-penned the song, Change, alongside Nathan Chapman, which was featured on her second studio album released by who?",Big Machine Records,12475 20678,12475 20678 56734 48748 8461,Big Machine Records,,1,957,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ab92e02554299753720f775,hard,bridge,What was the largest passenger capacity of the plane type used for BOAC Flight 911 ?,219,7424 9889,7424 7423 7422 9894 5253,314 to 396,,1,765,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5abc715f5542993a06baf8ea,hard,bridge,which Soviet Russian cellist.did Anton Ginsburg work best known as accompany,Daniil Shafran,6132 15814,6132 41155 56085 5523 4699,Daniil Shafran,,1,940,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5abc089b5542993f40c73c57,hard,bridge,MacBook offers what brand-type of displays that are higher-resolution than other portable computers?,Retina,37280 49083,37280 37281 37282 49083 27430,Retina Display,,1,758,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5adf734b5542995ec70e9016,hard,bridge,What show other than Hello Ross did Chelsea Handler appear on in January of 2016,Chelsea Does,12833 25678,25678 12831 57644 12830 35151,Chelsea Does,,1,523,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a7309a15542992359bc320c,hard,bridge,"Which writer of the song ""Money, Money, Money"" by pop group ABBA was born on 16 December 1946 ?",Benny Andersson,8677 40676,40676 8677 9362 37675 8965,Göran Bror Benny Andersson,,1,730,8,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ab8f7535542991b5579f0a7,hard,comparison,Which film was released first: Sacred Planet or Oz the Great and Powerful?,Sacred Planet,44890 51108,44890 51108 58502 49104 18857,2004,,1,851,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ab55455554299488d4d993b,hard,bridge,Mount Stimson is the second highest peak in national park that encompasses how many acres?,over 1 million,23523 41054,41054 23523 41048 52866 54178,1 million,,1,767,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ae644c55542992663a4f27e,hard,bridge,"When was the club formed, for which Adam Johnson played as well as Middlesbrough and Watford ?",1919,3817 34204,3817 39890 37031 22240 9497,1876,,1,802,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a7c74a65542990527d554b0,hard,comparison,"Which of the two came out first, The Wind in the Willows or The Bears and I?",The Wind in the Willows,57389 59979,59979 57389 59980 59977 3341,1908,,1,615,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ae406f055429970de88d874,hard,bridge,"What Cason, CA soccer team features the son of Roy Lassiter?",LA Galaxy,33382 50597,50597 11794 36944 16277 63228,LA Galaxy,,1,949,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5a7e4414554299495941995c,hard,bridge,Vincas Kudirka is the author of both the music and lyrics of a national anthem which has how many words?,fifty-word,56711 63399,63399 56711 58988 62048 52424,fifty,,1,770,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ac036b95542992a796deccd,hard,bridge,From where was the award which has Matt James as a winner in 2012 has its name derived?,EN World web site,18294 38792,38792 60025 38779 30019 29008,ENnie,,1,754,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef32,short,5ab4147a5542996a3a969f1e,hard,bridge,How many players are in the club in which Stephen Curry became part of in the 2015-2016 NBA season?,seven,2962 55133,55133 2559 35722 32971 54436,The Warriors broke over 20 NBA records on their way to equaling their 2014–15 regular-season record of 67–15,,1,925,28,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
