setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_corpus,corpus_sha
regime2_a1_baseline_explain,explain,5adc99cf554299438c868e0d,hard,bridge,What is the middle name of the singer who recorded Would You Like to Take a Walk? with Louis Armstrong in 1951,Jane,19178 65705,65705 36607 39821 63933 36608,Armstrong,"Sentence 1: Louis Armstrong was an American trumpeter, composer, singer and occasional actor who was one of the most influential figures in jazz.
Useful Passage: [2]
Sentence 2: ""Would You Like to Take a Walk?"" was recorded by Ella Fitzgerald and Louis Armstrong for Decca in 1951, accompanied by the Dave Barbour Orchestra.
Useful Passage: [1]
Connecting: Louis Armstrong was the singer who recorded ""Would You Like to Take a Walk?"" with Louis Armstrong in 1951.
Answer: Armstrong",1,824,113,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab262a4554299340b5254ac,hard,bridge,What was Richard Connell's best known work The Hounds of Zaroff also published as?,The Most Dangerous Game,52505 58934,58934 59059 49363 16387 6670,The Hounds of Zaroff,"[1] states that ""The Most Dangerous Game"", also published as ""The Hounds of Zaroff"", is a short story by Richard Connell. Answer: The Hounds of Zaroff
[1] provides the title variation of Richard Connell's best-known work, ""The Most Dangerous Game"".",1,758,62,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a770d785542993569682cad,hard,bridge,The Stone Book series is set in what country?,North West England,4395 59641,59641 55391 59645 51340 49889,eastern Cheshire,"Sentence 1: The Stone Book Quartet is a set of four short novels by Alan Garner and published by William Collins, Sons, from 1976 to 1978. Set in eastern Cheshire, they feature one day each in the life of four generations of Garner's family and they span more than a century.
Answer: eastern Cheshire",1,684,74,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7f275d55429934daa2fd01,hard,comparison,Are both Jonathan Marray and Wayne Black British?,no,31029 64261,31029 64261 30800 28711 12178,no,"[1] states Jonathan Marray is British. [2] states Wayne Black is from Zimbabwe. Therefore, they are not both British.
Answer: no",1,954,31,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae54b6355429908b63265cc,hard,comparison,Sporobolus and Zea are in the same what?,family,54469 66324,54469 66324 40536 20848 66326,grass family,"[1] states that Sporobolus is a genus in the grass family.
[2] states that Zea is a genus in the grass family.
These sentences help establish that both Sporobolus and Zea belong to the grass family.
Answer: grass family",1,663,57,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ac4c16b5542997ea680cab4,hard,comparison,Are Mick Jagger and Brett Scallions both musicians?,yes,10428 39821,10428 39821 39830 32277 32563,Yes,"Sentence 1: Mick Jagger is an English singer-songwriter, multi-instrumentalist, and composer, who gained fame as the lead singer and one of the founder members of the Rolling Stones.
Sentence 2: Brett Scallions is an American musician. He is the lead vocalist, rhythm guitarist, and lyricist of post-grunge band Fuel.
Connection: Both Mick Jagger and Brett Scallions are mentioned as musicians in the given passages.
Answer: Yes",1,817,95,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab3c18b55429969a97a81b0,hard,bridge,"When did Senator Ted Kennedy helped dedicate a new room at the location to his maternal grandfather, John F. Fitzgerald.",St. Patrick's Day in 1988,17853 30515,30515 56810 45487 17853 31933,1988,"Sentence 1: Sentence 4 states that on St. Patrick's Day in 1988, Senator Ted Kennedy helped dedicate a new room at Doyle's Cafe to his maternal grandfather, John F. Fitzgerald.
Answer: 1988",1,749,51,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a84b0705542991dd0999d86,hard,bridge,Which 8-year old star of an epistolary novel turned musical by Alice Walker also voiced Frankie Greene in a Disney series?,Diamond White,16973 57722,26129 40302 16973 4836 20791,Diamond White,"[3] states that Diamond White, born in 1999, starred in a 2007 production of ""The Color Purple"" at age 8. [3] also mentions that Diamond White voices Frankie Greene in a Disney series.
Connecting the useful passages:
Diamond White, who starred in ""The Color Purple"" at age 8 in 2007, is mentioned in [3]. This passage also indicates that Diamond White voices Frankie Greene in a Disney series.
Answer: Diamond White",1,1013,104,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae151985542990adbacf74d,hard,comparison,"Which music group has the most members, DC Talk, or Manchester Orchestra?",Manchester Orchestra,15420 37729,37729 43426 15420 29924 57674,Manchester Orchestra,"[1] Manchester Orchestra. Manchester Orchestra is an American indie rock band from Atlanta, Georgia, formed in 2004. The group is composed of rhythm guitarist-singer-songwriter Andy Hull, lead guitarist Robert McDowell, bassist Andy Prince and drummer Tim Very. Former drummer Jeremiah Edmond parted ways with the band in January 2010 to focus on his family and on running the band's record label, Favorite Gentlemen. The band's original bassist, Jonathan Corley, parted ways with the band in 2013. Keyboardist/percussionist Chris Freeman announced his departure from the band in September 2016. 5 Manchester Orchestra: 4 members.
[2] Northern Chamber Orchestra. The Northern Chamber Orchestra (or NCO) is a chamber orchestra based in Manchester, England. Established in 1967, the orchestra gives concerts at Heritage Centre, Macclesfield, St Ann's Church, Manchester, as well as Blackburn, Skipton, Lancaster and Tatton Park, Knutsford. They are also currently the resident orchestra for the Buxton Festival. 2 members.
Answer: Manchester Orchestra",1,809,240,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5abdba405542993f32c2a023,hard,bridge,Orlando Brown is best known for his role as 3J Winslow in an American sitcom that was a spin-off of what?,Perfect Strangers,20501 44595,44595 20501 4052 61948 25111,"""Perfect Strangers""","Sentence 1: [1] states Orlando Brown is best known for his role as 3J Winslow in ""Family Matters"".
Sentence 2: [2] mentions ""Family Matters"" is a spin-off of ""Perfect Strangers"".
Connection: Therefore, Orlando Brown is best known for his role as 3J Winslow in an American sitcom that was a spin-off of ""Perfect Strangers"".
Answer: ""Perfect Strangers""",1,968,89,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a80721b554299485f5985ef,hard,bridge,"The Livesey Hal War Memorial commemorates the fallen of which war, that had over 60 million casualties?",World War II,36206 65680,36206 7022 48329 47130 36441,World War II,"[1] states that the Livesey Hall War Memorial commemorates the fallen of World War I and World War II. World War II had over 60 million casualties.
Answer: World War II",1,623,40,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab41677554299753aec5a38,hard,bridge,"Where was the air-cooled version of a weapon system used on the HMAS ""Narani"" found?",World War I fighter aircraft.,24756 63236,24756 3404 7352 42133 22772,Naval Air Facility Midway Island,"[1] states that HMAS ""Narani"" was an auxiliary minesweeper operated by the Royal Australian Navy during World War II. It mentions that the vessel was armed with a .303-inch Vickers machine gun, which is an air-cooled weapon system.
[4] provides information about Naval Air Facility Midway Island, a U.S. Naval Air Station in the Midway Atoll, but does not mention any air-cooled weapon systems.
Connecting the useful passages:
The .303-inch Vickers machine gun mentioned in [1] is an air-cooled weapon system, and [4] discusses Naval Air Facility Midway Island where the HMAS ""Narani"" might have been stationed.
Answer: Naval Air Facility Midway Island",1,944,156,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5adcf37e5542994ed6169c37,hard,bridge,"BMW X5 is a mid-size version that was produced alongside which newer model, produced in 2009?",BMW X6,7416 7418,7417 7414 7416 7415 7412,BMW X6,"Sentence 1: [1] states that the F15 BMW X5 is a mid-size luxury crossover SUV manufactured since 2013.
Sentence 2: [3] mentions the E70 BMW X5, which is the second-generation BMW X5, manufactured alongside the X6 in 2009.
Connecting the useful passages: The F15 BMW X5 is a mid-size luxury SUV, while the E70 is the second-generation model produced in 2009.
Answer: BMW X6",1,706,110,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae33fa95542990afbd1e0f2,hard,comparison,Did Minersville School District v. Gobitis and Gravel v. United States occur in the same decade?,no,24189 40253,40253 24189 21479 32954 64911,1940 differs from 1972,"[1] states that Minersville School District v. Gobitis occurred in 1940. [2] mentions Gravel v. United States in 1972. These cases occurred in different decades.
Answer: 1940 differs from 1972",1,909,61,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5aba510f5542994dbf0198d6,hard,bridge,Yakuza Kiwami is a remake of the first video game in what video game series that is an open world action-adventure beat 'em up video game franchise?,Yakuza,65876 65881,65876 65881 65882 65880 65877,Yakuza,"Sentence 1: [1] states Yakuza is an open world action-adventure beat 'em up video game franchise created by Sega.
Sentence 2: [2] mentions Yakuza Kiwami is a 2016 remake of the first video game in the Yakuza series.
Connecting these: From [1], we know Yakuza is an open world action-adventure beat 'em up video game franchise. From [2], Yakuza Kiwami is a remake of the first game in the Yakuza series.
Answer: Yakuza",1,882,119,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7d1765554299452d57bade,hard,bridge,The 1919 Mississippi gubernatorial election Incumbent Democrat was a master of what?,filibuster,40441 60106,40441 40445 40448 40442 32908,term-limited,"Sentence 1: The 1919 Mississippi gubernatorial election took place in 1919 with incumbent Democrat Theodore G. Bilbo unable to run for reelection due to term limits.
Answer: term-limited",1,683,45,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae0536755429924de1b70a6,hard,comparison,"Are both genera Silphium and Heliotropium, genera of flowering plants ?",yes,25650 53261,25650 53261 53262 25647 53236,Yes,"[1] states that Heliotropium is a genus of flowering plants in the borage family. [2] states that Silphium is a genus of flowering plants in the sunflower tribe within the daisy family.
Connecting these useful passages:
Both passages [1] and [2] confirm that Silphium and Heliotropium are indeed genera of flowering plants.
Answer: Yes",1,617,80,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5abcf84d55429959677d6b86,hard,bridge,Mexican Indignados Movement is a response to a war also known as?,Mexican War on Drugs,39520 39525,39525 39520 10054 40136 15055,Mexican War on Drugs,"[1] states that the Mexican Indignados Movement began in response to the Mexican Drug War. [2] provides the alternative name for the Mexican Drug War as the Mexican War on Drugs.
Connecting the useful passages:
The Mexican Drug War, also known as the Mexican War on Drugs, is the ongoing conflict that prompted the Mexican Indignados Movement.
Answer: Mexican War on Drugs",1,1188,77,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab5c8c5554299637185c60d,hard,comparison,Are Harry Everett Smith and Vladimir Danilevich both from Russia?,no,25258 63574,63574 25258 25259 4666 4672,No,"[1] Vladimir Danilevich was a Soviet and Russian Animator. This directly states Danilevich's nationality.
[2] Harry Everett Smith was born in Portland, Oregon and died in New York City. This directly states Smith's nationality.
Answer: No",1,547,54,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ac0714f554299294b218fe1,hard,bridge,"Robert Allen ""Bob"" Case is best known for inspiring the naming of which initial area of low pressure developed off Atlantic Canada on October 29?",1991 Perfect Storm,920 49747,49747 43584 920 19735 11653,the initial area of low pressure developed off Atlantic Canada on October 29,"Sentence 1: Robert Allen ""Bob"" Case is best known for inspiring the naming of the 1991 Perfect Storm.
Sentence 2: This storm is described as the initial area of low pressure developed off Atlantic Canada on October 29.
Answer: the initial area of low pressure developed off Atlantic Canada on October 29",1,981,69,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5adcdea85542992c1e3a2441,hard,bridge,What film adaptation do both Jerome Bernard and Ira Lewis have in common?,Chinese Coffee,28283 29856,28283 6692 28004 6689 44128,Chinese Coffee,"[1] states that Ira Lewis wrote the screenplay for a film adaptation of ""Chinese Coffee"" starring Al Pacino. [4] mentions Arthur Newman, but does not mention any film adaptations. No common film adaptation between Jerome Bernard and Ira Lewis is found.
Answer: Chinese Coffee",1,984,58,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
