setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_paragraphs
kv_hqq_n4_g32_r512,explain,5ae151985542990adbacf74d,hard,comparison,"Which music group has the most members, DC Talk, or Manchester Orchestra?",Manchester Orchestra,3 4,4 3 2 1 8,Manchester Orchestra,"[1] Manchester Orchestra is an American indie rock band from Atlanta, Georgia, formed in 2004. The group is composed of rhythm guitarist-singer-songwriter Andy Hull, lead guitarist Robert McDowell, bassist Andy Prince and drummer Tim Very. Manchester Orchestra has four members.
[2] DC Talk (stylized as dc Talk) is a Christian rap and rock trio. DC Talk has three members.
Connection: DC Talk has three members while Manchester Orchestra has four members.
Answer: Manchester Orchestra",1,747,103,10
kv_hqq_n4_g32_r512,explain,5abdba405542993f32c2a023,hard,bridge,Orlando Brown is best known for his role as 3J Winslow in an American sitcom that was a spin-off of what?,Perfect Strangers,3 5,3 5 4 1 0,Perfect Strangers,"Sentence 1: [1] states that Orlando Brown is best known for his role as 3J Winslow in ""Family Matters"".
Sentence 2: [2] mentions that ""Family Matters"" is a spin-off of ""Perfect Strangers"".
Chain of reasoning: Orlando Brown's role as 3J Winslow in ""Family Matters"" is mentioned in [1]. Knowing that ""Family Matters"" is a spin-off of ""Perfect Strangers"" from [2], we can conclude that Orlando Brown is best known for his role as 3J Winslow in a spin-off of ""Perfect Strangers"".
Answer: Perfect Strangers",1,710,129,10
kv_hqq_n4_g32_r512,explain,5a80721b554299485f5985ef,hard,bridge,"The Livesey Hal War Memorial commemorates the fallen of which war, that had over 60 million casualties?",World War II,0 9,0 2 3 7 6,World War I,"Sentence 1: [1] The Livesey Hall War Memorial commemorateses the fallen of World War I and World War II.
Sentence 2: [1] It is also a tribute to those employees who served in the wars.
Chain of reasoning: [1] states that the Livesey Hall War Memorial commemorates the fallen of World War I and World War II. Since World War I had over 60 million casualties, the answer can be found here.
Answer: World War I",1,580,100,10
kv_hqq_n4_g32_r512,explain,5ab41677554299753aec5a38,hard,bridge,"Where was the air-cooled version of a weapon system used on the HMAS ""Narani"" found?",World War I fighter aircraft.,0 1,0 8 9 4 1,Allied World War I,"[1] states that the HMAS ""Narani"" was an auxiliary minesweeper operated by the Royal Australian Navy during World War II, armed with a .303-inch Vickers machine gun.
[5] provides information about the Vickers machine gun, stating it was used in Allied World War I fighter aircraft.
Connecting the useful passages:
Since the Vickers machine gun mentioned in [5] was used in Allied World War I fighter aircraft, and given that the HMAS ""Narani"" was an auxiliary minesweeper operating during World War II, we can infer that the air-cooled version of the Vickers machine gun found on the HMAS ""Narani"" would have been used in aircraft.
Answer: Allied World War I",1,829,154,10
kv_hqq_n4_g32_r512,explain,5adcf37e5542994ed6169c37,hard,bridge,"BMW X5 is a mid-size version that was produced alongside which newer model, produced in 2009?",BMW X6,0 5,7 8 5 3 0,BMW X6,"[1] states that the F15 X5 was introduced in 2013.
[3] mentions the E70 X5 was launched in 2006 and manufactured alongside the X6.
Connecting these:
Since the E70 X5 was launched in 2006 and produced alongside the X6, and the X5 was introduced in 2013, we can deduce that the newer model produced in 2009 is the X6.
Answer: BMW X6",1,635,108,10
kv_hqq_n4_g32_r512,explain,5ae33fa95542990afbd1e0f2,hard,comparison,Did Minersville School District v. Gobitis and Gravel v. United States occur in the same decade?,no,1 9,9 1 3 8 2,no,"[1] Minersville School District v. Gobitis occurred in the 1940s.
[2] Gravel v. United States occurred in the 1970s.
Connecting the useful passages into a chain of reasoning:
Since Minersville School District v. Gobitis took place in the 1940s and Gravel v. United States in the 1970s, these cases did not occur in the same decade.
Answer: no",1,737,102,10
kv_hqq_n4_g32_r512,explain,5aba510f5542994dbf0198d6,hard,bridge,Yakuza Kiwami is a remake of the first video game in what video game series that is an open world action-adventure beat 'em up video game franchise?,Yakuza,1 3,1 3 7 6 2,Yakuza,"Sentence 1: [1] states Yakuza is an open world action-adventure beat 'em up video game franchise.
Sentence 2: [2] mentions Yakuza Kiwami is a 2016 remake of the first video game in the Yakuza series.
Connecting: From [1], we know Yakuza is an open world action-adventure beat 'em up video game franchise. From [2], Yakuza Kiwami is a remake of the first game in the Yakuza series.
Answer: Yakuza",1,874,115,10
kv_hqq_n4_g32_r512,explain,5a7d1765554299452d57bade,hard,bridge,The 1919 Mississippi gubernatorial election Incumbent Democrat was a master of what?,filibuster,7 8,8 0 4 3 5,a master of the primary contest,"Sentence 1: The 1919 Mississippi gubernatorial election took place in November 1919 with incumbent Democrat Theodore G. Bilbo, who was term-limited and could not run for reelection.
Sentence 2: Bilbo's victory in the primary was considered tantamount to election, indicating he was a master of the primary contest.
Answer: a master of the primary contest",1,679,80,10
kv_hqq_n4_g32_r512,explain,5ae0536755429924de1b70a6,hard,comparison,"Are both genera Silphium and Heliotropium, genera of flowering plants ?",yes,3 8,8 3 6 2 5,Yes,"[1] states that Silphium is a genus of flowering plants in the sunflower tribe within the daisy family.
[4] states that Silphium is a genus of flowering plants in the Apiaceae family.
[1] states that Heliotropium is a genus of flowering plants in the borage family, Boraginaceae.
Connecting the useful passages:
Both [1] and [4] confirm that Silphium is indeed a genus of flowering plants.
[1] and [4] also show that Heliotropium is a genus of flowering plants.
Answer: Yes",1,631,123,10
kv_hqq_n4_g32_r512,explain,5abcf84d55429959677d6b86,hard,bridge,Mexican Indignados Movement is a response to a war also known as?,Mexican War on Drugs,0 1,1 0 6 7 5,Mexican Drug War,"Sentence 1: The Mexican Drug War is described as an ongoing low-intensity asymmetric war between the Mexican Government and various drug trafficking syndicates.
Sentence 2: The Mexican Indignados Movement protested in response to the Mexican Drug War.
Answer: Mexican Drug War",1,842,53,10
kv_hqq_n4_g32_r512,explain,5ab5c8c5554299637185c60d,hard,comparison,Are Harry Everett Smith and Vladimir Danilevich both from Russia?,no,2 4,2 4 3 9 5,no,"[1] states that Vladimir Danilevich was a Soviet and Russian Animator. [4] mentions Harry Everett Smith was born in Portland, Oregon, USA.
[1] and [4] provide information about the nationalities of Smith and Danilevich.
Answer: no",1,608,57,10
kv_hqq_n4_g32_r512,explain,5ac0714f554299294b218fe1,hard,bridge,"Robert Allen ""Bob"" Case is best known for inspiring the naming of which initial area of low pressure developed off Atlantic Canada on October 29?",1991 Perfect Storm,4 9,4 2 9 6 7,The 1991 Perfect Storm,"Sentence 1: [3] states that Robert Allen ""Bob"" Case is best known for inspiring the naming of the 1991 Perfect Storm as ""The Perfect Storm"".
Sentence 2: This naming occurred when the initial area of low pressure developed off Atlantic Canada on October 29.
Answer: The 1991 Perfect Storm",1,1015,71,10
kv_hqq_n4_g32_r512,explain,5adcdea85542992c1e3a2441,hard,bridge,What film adaptation do both Jerome Bernard and Ira Lewis have in common?,Chinese Coffee,2 3,3 8 5 6 2,Chinese Coffee,"Sentence 1: Passage [1] states that Al Pacino starred in a film adaptation of ""Chinese Coffee"".
Sentence 2: Passage [4] mentions Jerry Orbach starred in a film adaptation of ""Chinese Coffee"".
Connection: Both passages mention ""Chinese Coffee"" being adapted into a film.
Answer: Chinese Coffee",1,940,64,10
kv_hqq_n4_g32_r512,explain,5ac257fe55429951e9e68562,hard,comparison,"Who has more scope of profession, Bob Fosse or Angelina Jolie?",Robert Louis Fosse,0 6,6 0 4 5 2,actor,"[1] states Bob Fosse was a dancer, choreographer, director, screenwriter, and actor.
[2] states Angelina Jolie is an actress, filmmaker, and humanitarian.
Bob Fosse has more professions mentioned.
Answer: actor",1,902,52,10
kv_hqq_n4_g32_r512,explain,5ae8242455429952e35eaa54,hard,bridge,What bitcoin start up featured Erik Voorhees as Director of Marketing?,BitInstant,2 5,2 5 0 6 3,BitInstant,"Sentence 1: [1] Erik Voorhees is described as a startup founder who worked as Director of Marketing at BitInstant.
Sentence 2: [2] BitInstant was a bitcoin exchange start-up that provided a means to rapidly pay traditional funds to bitcoin exchanges.
Connecting: Therefore, BitInstant featured Erik Voorhees as Director of Marketing.
Answer: BitInstant",1,705,75,10
kv_hqq_n4_g32_r512,explain,5adfd56655429925eb1afaac,hard,bridge,"What is the birth name of the disc jockey that notably used Mark Wirtz's song ""A Touch of Velvet, A Sting of Brass"" on their Radio Caroline show?",David Patrick Griffin,3 8,8 4 9 5 6,Christopher Moore,"[1] states Mark Wirtz's birth name is Mark P. Wirtz. This directly answers the question about the disc jockey's birth name.
[2] mentions Christopher Moore as a co-founder of Radio Caroline, which was the station where ""A Touch of Velvet, A Sting of Brass"" was used as an ident. Connecting these two pieces of information, we can deduce that Christopher Moore was the disc jockey who used Mark Wirtz's song on Radio Caroline.
Answer: Christopher Moore",1,956,104,10
kv_hqq_n4_g32_r512,explain,5ae0f5fc554299422ee9957c,hard,bridge,Who did Neleus of Scepsis study under in addition to Theophrastus in the Peripatetic school?,Aristotle,2 6,2 6 7 8 0,Aristotle,"[1] states Neleus studied with Aristotle in addition to Theophrastus. This information directly answers the question.
Connecting the useful passages:
From [1], we learn Neleus studied with both Aristotle and Theophrastus. [3] provides additional context by mentioning Coriscus, Neleus' father, was a student of Plato, indicating Neleus likely studied with Aristotle in addition to Theophrastus.
Answer: Aristotle",1,827,95,10
kv_hqq_n4_g32_r512,explain,5ae5d63b5542996de7b71a2d,hard,bridge,In what basketball position does the brother of Saulius Kuzminskas play?,small forward,7 8,7 8 6 1 9,small forward,"Sentence 1: Passage [1] states that Saulius Kuzminskas has a younger brother named Mindaugas who is a professional basketball player for the New York Knicks.
Sentence 2: Passage [2] provides information about Mindaugas Kuzminskas, stating he plays at the small forward position.
Connecting the useful passages: From passage [1], we know Saulius Kuzminskas has a brother named Mindaugas. From passage [2], we learn that Mindaugas plays at the small forward position.
Answer: small forward",1,675,115,10
kv_hqq_n4_g32_r512,explain,5ab29caa554299545a2cf9d3,hard,bridge,Which gaming console was both Yakuza Kiwami and Yakuza 0 released on?,PlayStation 4,2 8,2 8 6 9 3,PlayStation 4,"Sentence 1: Passage 1 states that Yakuza 0 was released for PlayStation 3 and PlayStation 4 on March 12, 2015.
Sentence 2: Passage 2 states that Yakuza Kiwami was released for PlayStation 4 in Europe and North America in August 2017.
Chain of reasoning: Both Yakuza 0 and Yakuza Kiwami were released on PlayStation 4.
Answer: PlayStation 4",1,898,99,10
kv_hqq_n4_g32_r512,explain,5a7c76275542990527d554b4,hard,comparison,Which film was released first out of The Hunchback of Notre Dame and Miracle of the White Stallions?,Miracle of the White Stallions,1 8,1 8 3 0 6,1963,"Sentence 1: The Hunchback of Notre Dame (1996 film) is described in the first passage.
Sentence 2: Miracle of the White Stallions (1963 film) is mentioned in the second passage.
Answer: 1963",1,859,56,10
kv_hqq_n4_g32_r512,explain,5a737fff554299623ed4abb9,hard,bridge,"What was built near the residential neighborhood of Ramsay, Calgary in 1983?",Scotiabank Saddledome,1 6,6 1 0 8 9,Scotiabank Saddledome,"[2] states that the Scotiabank Saddledome was built in 1983 in Calgary, Alberta. This structure is described as a multi-use indoor arena located in Stampede Park in the southeast end of downtown Calgary, adjacent to Ramsay.
Connecting the useful passages:
The Saddledome, constructed in 1983, is mentioned in relation to Ramsay, Calgary, which is described as an inner-city community east of the Elbow River and Scotiabank Saddledome.
Answer: Scotiabank Saddledome",1,1021,114,10
kv_hqq_n4_g32_r512,explain,5a8051265542992bc0c4a6f8,hard,bridge,Tommy Swerdlow co-wrote the screenplay of what film directed by Jon Turteltaub?,Cool Runnings,3 8,8 7 0 9 5,National Treasure: Book of Secrets,"Sentence 1: [1] states that Tommy Swerdlow co-wrote the screenplays for ""Cool Runnings"", ""Little Giants"", and ""Snow Dogs"".
Sentence 2: [3] mentions that ""National Treasure: Book of Secrets"" is a sequel to ""National Treasure"" and was directed by Jon Turteltaub.
Connecting: Since [1] lists Swerdlow's screenwriting credits and [3] specifies a film directed by Jon Turteltaub, we can infer that Swerdlow co-wrote ""National Treasure: Book of Secrets"".
Answer: National Treasure: Book of Secrets",1,639,127,10
kv_hqq_n4_g32_r512,explain,5a89a13c55429946c8d6e97a,hard,bridge,Of what county is the city 7 miles east of Trace State Park the seat?,"Lee County, Mississippi",8 9,8 6 4 5 9,Lee,"Sentence 1: [1] Trace State Park is located approximately 7 mi east of Pontotoc and 7 mi west of Tupelo in the U.S. state of Mississippi.
Sentence 2: [5] Tupelo is the county seat and the largest city of Lee County, Mississippi.
Connection: Tupelo, which is 7 miles east of Trace State Park, is the county seat of Lee County.
Answer: Lee",1,666,88,10
